client_id,client_mean,client_std,client_median,client_max,zero_share,day_mean,night_mean,weekday_mean,weekend_mean,log_mean_scale,cv,peak_to_mean,night_day_ratio,weekend_weekday_ratio,cluster
MT_032,29.488493111216016,9.959355217864232,27.148253068932977,59.02148253068922,0.0,29.893413696988407,28.81322588941454,29.810596194658313,28.68422223803749,3.4173493373851342,0.3377368861451692,2.001508259272756,0.9638650353829263,0.9622153286898723,0
MT_033,39.5313472317352,11.605072453006708,38.814691151919845,74.49916527545909,0.0,43.64999744140655,32.66347619222363,40.93455260563458,36.026987977647934,3.702075680446397,0.2935662538722633,1.8845587526565428,0.7483040234545055,0.8801117120691763,0
MT_034,13.767956024019075,4.087184577491648,13.0935754189944,27.155202513966167,0.0,12.648427791675214,15.634036935749682,13.359099248637209,14.792119147097806,2.6924596999675385,0.29686190177701627,1.9723467116778342,1.2360448929147196,1.1072683718494765,0
MT_035,116.30089384369795,30.911226758883362,110.05625879043598,223.98030942334776,0.0,121.19117379015036,108.14955134294813,115.19831937371454,119.06278059866347,4.764742375781275,0.26578664255633266,1.9258690347270648,0.8923879440786338,1.0335460700338133,0
MT_036,36.53609862725997,25.341499394653944,24.526678141136,108.86402753872628,0.0,45.8318213445104,21.041562426878,43.53224246617952,19.011153573130283,3.6253031000054423,0.69360149032802,2.9796284177210293,0.459103679901246,0.4367142175310172,0
MT_037,110.52414560201973,35.81603519142333,100.09671179883948,234.0425531914894,0.0,115.07849805516375,102.93274242649434,111.57376026489271,107.89492017178637,4.71424111994055,0.32405617574126777,2.117569249153463,0.8944566988751084,0.9670276438237033,0
MT_038,119.4580735136344,28.31210785945293,117.473821989529,200.26178010471224,0.0,132.84646200222116,97.14169463582884,123.41717873817117,109.54073860443103,4.791301754740175,0.23700453771486726,1.6764188258708776,0.7312327769924116,0.8875646879043814,0
MT_039,41.135879523861476,16.808691170378456,34.5957756737072,103.62345229424629,0.0,43.30184852917718,37.52081649147001,39.76059016651007,44.579730961485105,3.740899622955942,0.4086137765570458,2.5190521827451424,0.866494366891623,1.1212036733548638,0
MT_040,103.32703392466894,57.61239947659292,104.39560439560441,259.9896978021965,0.0,114.92243859863541,83.99928255516649,104.24398191320944,101.03013101834607,4.647530522330408,0.5575732866082523,2.5161824816332032,0.73092144815442,0.9691698213405033,0
MT_041,87.61372363489382,22.907417194086342,83.80681818181817,169.68181818181841,0.0,84.99140242737707,91.98802973112086,88.56457840008237,85.24195878274269,4.484286739915179,0.2614592055801059,1.9367034269869243,1.0823214617091135,0.9624835424929655,0
MT_042,41.93632627312506,12.19616966979083,40.3430749682338,86.0864040660737,0.0,45.995349149665294,35.170561112981154,42.46878637171774,40.60254380864184,3.759718233902974,0.29082582680468333,2.052787909401667,0.76465456000765,0.9560559111037406,0
MT_043,1079.949581448171,336.280797273955,1045.454545454545,2221.5909090909086,0.0,1210.0115028427408,863.1564163939231,1065.415075479919,1116.357697740113,6.985595175893008,0.3113856423826369,2.0571246349673045,0.7133456229404516,1.04781480284489,3
MT_044,30.093725369857083,10.144689527582775,27.3851590106007,69.6113074204947,0.0,31.820141114930973,27.21605656748243,29.409972693790895,31.806487193308175,3.437006042233353,0.3371030349972455,2.31314945004201,0.8553088409033933,1.0814860900963141,0
MT_045,93.2418656944639,50.18108303819425,102.36886632825733,192.27791878172502,0.0,111.03217794643705,63.58815875968653,109.70279369091011,52.008171059298135,4.545864516974545,0.5381818272578324,2.062141257344325,0.5727002226630177,0.4740824236892998,0
MT_046,130.31981688189293,38.948838760429474,123.222748815166,264.21800947867325,0.0,134.9841563767147,122.54508226989014,128.18301829060547,135.67237662998377,4.877635698190544,0.29887116713044953,2.0274582601934426,0.9078478280770391,1.0584269886525,0
MT_047,27.922804601508794,8.864318350569269,27.409957627118626,53.49576271186443,0.0,31.35936424286136,22.194589659286514,29.146460305438353,24.85761619625587,3.3646303705106666,0.3174579094934896,1.9158442110980394,0.7077497620775671,0.852851681035894,0
MT_048,15.325544033698662,4.564995833935505,14.782836211407625,30.481423338566202,0.0,16.491546278780323,13.381998109870986,15.172815021781954,15.70812157979228,2.7927309997955025,0.2978682417547675,1.9889279873042103,0.8114454381172986,1.0352799532876613,0
MT_049,927.0063688687593,267.4398352165208,902.1739130434776,1866.8478260869563,0.0,1014.2281977966529,781.6210312361283,933.5834937056424,910.5310427413411,6.833038595767778,0.28849837640047515,2.013845717399594,0.7706559778436363,0.9753075532367487,3
MT_050,163.27044327310352,55.973432816590744,164.59074733096077,327.4021352313169,0.0,188.96613595636836,120.43968631260509,167.19427073352549,153.44147716991375,5.101514113991688,0.3428264679523099,2.00527485939951,0.6373611828883582,0.9177435764951136,0
MT_051,55.16475560354438,15.551238171072018,53.2859680284192,99.91119005328582,0.0,58.43720260692408,49.71009111967343,55.94688629372331,53.20556241282073,4.028289435682737,0.2819052705278392,1.811141386357426,0.8506581491839226,0.9510011446120179,0
MT_052,35.56924637378328,9.594800140887893,34.1435185185185,71.18055555555554,0.0,37.188534776448485,32.87014233022204,35.47078995638811,35.815874136848706,3.599207624177092,0.26974980978123136,2.0011819985086885,0.8838781546256874,1.009728401414258,0
MT_053,66.64055491246268,26.899139007644536,58.166862514688596,168.62514688601652,0.0,71.82032970654616,58.00666914607526,65.86021122432786,68.59527176402636,4.214207727906584,0.40364512280138304,2.5303679089083078,0.8076635307363794,1.04152811042621,0
MT_054,69.2572268902589,17.297712435601326,68.34532374100718,125.98096522781752,0.0,75.50399588453028,58.84482634204297,70.46552690185037,66.23050362675961,4.252163176805389,0.24976036024957654,1.819029618918234,0.7793603220474883,0.9398992264688251,0
MT_055,23.9077982098979,11.196680989917278,20.44025157232705,71.45352900069881,0.0,25.325999636852043,21.54387514358315,23.820604493083497,24.126213544319288,3.215180935560089,0.4683273720291022,2.988710984017215,0.8506620447713372,1.012829184206164,0
MT_056,37.39926345542254,11.102752772614888,34.73282442748092,77.09923664122135,0.0,39.82647655702715,33.35347353539165,37.27350138560989,37.714290335101566,3.648038278561355,0.29687081450522385,2.0615169632404364,0.8374696444195031,1.01182552791798,0
MT_057,24.517313983786664,13.012391914817382,24.488926746166925,61.754684838160124,0.0,28.734717503792137,17.487552716157992,25.289673015898934,22.582598244448935,3.239357201518252,0.5307427484101647,2.5188183212408735,0.6085859945548519,0.8929569512694908,0
MT_058,85.18434457399111,29.29617607266907,77.4877650897227,181.07667210440474,0.0,87.36562108538092,81.5484930219593,83.49173600280733,89.42423341720354,4.456488543704096,0.34391498555315597,2.1257033995265124,0.9334161730287664,1.071054777249439,0
MT_059,118.25368167813195,28.56156490303163,119.84196663740124,198.3197980684808,0.0,113.97502552942422,125.38554163153948,122.9528149893825,106.48261822120702,4.78125300290304,0.24152789226041027,1.6770706711489078,1.1001140824314066,0.8660445030880929,0
MT_060,27.33537847747044,7.043116785695556,26.057401812688823,50.85599194360525,0.0,28.40757319287884,25.548195238783247,27.501511141849722,26.91922553922656,3.3441111467750235,0.2576556316915132,1.8604451875823993,0.8993442020505152,0.9788267856305203,0
MT_061,75.25141484433706,23.890319577702112,72.97628781684382,140.63777596075238,0.0,72.42667273981968,79.95982430603125,78.06296293137291,68.20864573083692,4.334035970650941,0.3174733186397592,1.868905156967747,1.1040105839621714,0.8737643875131533,0
MT_062,59.08475415167674,16.504128845235474,55.80912863070535,122.40663900414926,0.0,61.401585377925066,55.222953794974806,58.54825596290241,60.428651803924296,4.0957561346793785,0.2793296898480911,2.0717124077861877,0.8993732728779944,1.0321168494078603,0
MT_063,22.513911864998438,8.73852949863638,20.30254777070065,54.14012738853503,0.0,21.719100990936603,23.83873901778716,21.892053749557807,24.071631310950373,3.1575922402458922,0.3881389280390925,2.4047399521584323,1.0975927618646582,1.0995597119726364,0
MT_064,1404.7383974746458,411.0459116222776,1378.2051282051275,2557.69230769231,0.0,1580.0228140653674,1112.5663070585158,1457.189535396471,1273.3512603215995,7.248317993518933,0.2926138485536472,1.8207605729883725,0.7041457187282301,0.8738405132979095,3
MT_065,62.35919014996689,18.83774074752,58.03571428571428,122.3214285714285,0.0,62.308389748549324,62.443866584785454,61.42779109106286,64.69229217110572,4.1488199657004765,0.3020843869423813,1.9615618589920838,1.0021741344149877,1.053143544487348,0
MT_066,38.46277159411481,26.44005195566659,42.947202521670576,107.67237982663484,0.09425750554100343,39.76364672833663,36.29441336393959,38.81066892342679,37.59130843940467,3.6753577361946634,0.6874191324662847,2.799391395111938,0.9127534122905561,0.9685815729627423,0
MT_067,195.9384873162618,65.75680493565807,187.246963562753,406.8825910931174,0.0,210.5666450011355,171.55560438317303,199.47740520871264,187.07369793453648,5.2828914328531305,0.33559921014154176,2.076583196595478,0.8147330088054441,0.937818939245838,0
MT_068,155.94171182294218,79.62762893151684,133.9907192575405,445.5278422273761,0.0,167.8120892740407,136.15562323975706,161.2134148854265,142.7363934877502,5.055874474139154,0.5106242768175079,2.857015024710532,0.8113576066849153,0.8853877621494127,0
MT_069,159.98217186930114,42.00562915957239,153.79746835443024,305.0632911392405,0.0,168.38038341943536,145.98364837197911,159.82827349195074,160.36767860974035,5.081293625121982,0.26256442229228544,1.9068579236434258,0.8669872151226896,1.0033748414611283,0
MT_070,41.3677447308352,12.207807432636253,37.757817697937476,87.99068529607453,0.0,43.47108490948471,37.86180102628346,41.11367529014896,42.004174325548526,3.746387335250018,0.29510442401498405,2.1270355587001912,0.8709649735098484,1.0216591879106718,0
MT_071,45.10467563822336,14.577980468579467,42.67983789260383,97.08016717325205,0.0,49.51628475957923,37.751203583174494,45.03939610053332,45.268197192027436,3.8309143686821874,0.3232032384729792,2.152329980789906,0.7623996053515554,1.0050797981435062,0
MT_072,94.05245878323119,29.159751647097824,87.92240300375471,192.42803504380464,0.0,98.91775179967865,85.9427656413612,94.49747411216373,92.93772052636416,4.554428936913706,0.31003706786585467,2.0459647421622282,0.8688304716741013,0.9834941257912411,0
MT_073,47.030002628099844,21.944322692864148,40.115694164989925,116.76873742454698,0.0,53.346765149244916,36.50093366485858,47.90523026090004,44.837606855824205,3.871825870394613,0.4666025260591295,2.4828557531532347,0.6842200594645546,0.9359645544335236,0
MT_074,88.53916227641547,22.23956976931429,82.79044516829529,169.25760043431038,0.0,91.49422468149507,83.6135289714413,86.1146869232674,94.61233606004274,4.494676096910392,0.25118339371734033,1.9116691073855474,0.9138666415705026,1.0986781518182334,0
MT_075,47.353103770248175,12.791897280836361,44.0313111545988,98.82583170254402,0.0,48.410516666855926,45.590559543876736,46.51537061445492,49.45157799595343,3.8785304136393455,0.27013846107145484,2.086997534777449,0.9417488856837851,1.0631231507237429,0
MT_076,59.67038609985738,18.177672307094266,56.06796116504855,122.0873786407765,0.0,62.13335586812141,55.56499533083268,59.08563506422765,61.13515440732818,4.105455705867653,0.3046346847886554,2.046029297953132,0.8942859372654919,1.0346870943166087,0
MT_077,34.998635060739794,14.975127632138049,30.107526881720425,81.4516129032258,0.0,39.51039218540934,27.478231728808073,38.848095164473385,25.355954984508838,3.583481022757869,0.42787735371323277,2.3272790349988504,0.6954682870567036,0.6526947679213161,0
MT_078,40.00377255320982,10.799380798119792,37.676609105180525,90.92098377812664,0.0,42.10973929818915,36.49345076765051,40.66780883809358,38.34039917575027,3.7136640759642483,0.2699589915967402,2.2728096688654587,0.8666271202241481,0.9427699904042256,0
MT_079,32.38514029330868,15.322875038154235,28.348688873139626,91.34390503189199,0.0,33.910580597506645,29.84246655681105,33.27611948648672,30.15328775220523,3.50811089958672,0.47314509580399255,2.820549054260995,0.8800338192577892,0.9061536968850399,0
MT_080,14.234825047120845,5.90786070400249,12.65822784810125,34.01898734177214,0.0,15.030094916305526,12.909232820247722,14.292725533790366,14.089787599227632,2.7235839287564314,0.4150283922817512,2.389840642983275,0.8588917304391562,0.9858006233948057,0
MT_081,99.01373102132249,30.97133300891859,97.25935828877002,205.88235294117638,0.0,110.65099021848935,79.61621461637264,100.77650918377961,94.59807131635395,4.605307486775132,0.31279833172093713,2.0793311192720196,0.7195254851665506,0.9386915928683901,0
MT_082,44.521568802452094,10.935922327814001,44.69476744186048,75.49872819767411,0.0,48.87599212764083,37.26341665052547,44.811819765802746,43.79450653761825,3.8181862532499538,0.24563195245923508,1.695778322073248,0.7624072147556419,0.9772978868860906,0
MT_083,71.03418910222493,20.759721081419713,66.76557863501485,145.15331355093988,0.0,74.90982493665744,64.57410185966195,71.07021522764673,70.94394569341763,4.277140854953129,0.29224966767830396,2.0434285933462912,0.8620243511985413,0.998223172449157,0
MT_084,216.42091349403304,90.2175397661646,193.03797468354423,437.5,0.0,253.8459772788483,154.03910378930615,236.0336601085603,167.2920912894229,5.381835168284979,0.416861449020903,2.021523579775605,0.6068211100776437,0.7087636743201904,3
MT_085,123.6658166987431,32.40230073157555,115.90038314176249,246.48786717752225,0.0,125.6218745702727,120.40536988655352,121.62217923084317,128.7850130960885,4.825636690798659,0.2620149931193957,1.9931768844919504,0.958474475195434,1.0588940546995913,0
MT_086,437.64181257091957,149.53556817489024,405.26315789473676,942.1052631578951,0.0,472.67314805388713,379.24997878899296,435.7919962013859,442.2754980672019,6.083683163339033,0.341684821840029,2.1526856314223206,0.8023514183679467,1.0148774914949217,3
MT_087,114.36702017090053,39.31410231731402,112.796833773087,238.78627968337724,0.0,127.3856351081692,92.6669967773447,118.1322573314399,104.93531380901271,4.748118526148505,0.3437538096299808,2.0878943811564836,0.7274524276158177,0.8882866314128982,0
MT_088,124.29955000335819,51.140393111970795,113.33333333333333,392.222222222222,0.0,133.34150010745756,109.228013612753,125.87476114400276,120.35373509102324,4.830707270541689,0.41142859323548,3.1554594578743913,0.8191598664566502,0.9561386606481821,0
MT_089,192.9462146870972,64.19025759389051,184.5238095238095,419.97354497354513,0.0,208.484967882131,167.04550946893772,188.44093600225543,204.23168325710697,5.267580876743196,0.3326847037198498,2.1766352031744614,0.8012352312662955,1.0837967415779293,3
MT_090,128.40888996064672,84.2029549400606,162.99627791563276,252.89004342431681,0.0,129.19868170179166,127.09242892838904,163.94582449537967,39.3908766875552,4.862977081103001,0.6557408011895293,1.9694121163082905,0.9836974914710115,0.24026762746854244,0
MT_091,139.49502778197083,37.072397485290914,136.591060707138,250.59122748498976,0.0,149.5949691799691,122.65998306590923,137.8345324380336,143.65447480523738,4.945172098695414,0.2657614068196078,1.796416786356666,0.8199471916657315,1.0422240482266647,0
MT_092,51.19131099997333,29.74248437859097,37.38317757009345,141.11046209761173,0.0,64.92624182393592,28.275007687652057,59.24182679900867,31.041061633935463,3.9549160250940574,0.5810063854106532,2.7565309771491386,0.4354942244983885,0.523971964935005,0
MT_093,25.709790520920812,58.50046738824867,3.426395939086298,223.73096446700526,0.0,39.21326342592138,3.20158366906063,33.92622492161103,5.128086552525168,3.2850301843700676,2.275415063630896,8.702166486470748,0.08164540701017498,0.15115401294526123,2
MT_094,25.83079558821178,27.79049757153738,15.917129863567475,176.37443153107532,0.0,29.166901400879443,20.270021686602384,30.68151109628259,13.680027292218002,3.289550316931616,1.0758664679130228,6.828065463493173,0.6949663407278427,0.44587187347355767,0
MT_095,16.916089829536894,15.467598236545275,11.131482451545333,71.18190151911972,0.0,23.869313474569374,5.326138326640205,20.499825991552783,7.93903321465671,2.885699182260643,0.9143714208601195,4.207938132100066,0.22313738101185518,0.38727301125375296,0
MT_096,10.880474934807431,6.031863648330427,8.55072463768116,28.405797101449302,0.0,13.316682084489672,6.81969332367669,12.39061382756606,7.097662327028577,2.474896290812806,0.5543745232378452,2.61071057693184,0.5121161682201678,0.5728252609233477,0
MT_097,186.8709686977753,109.29170890746315,134.453781512605,502.3870798319317,0.0,228.00045917786846,118.31445098189737,215.1195257917094,116.10992914114804,5.235755390479122,0.5848511613149927,2.6884168067875196,0.5189219627859516,0.5397460937883953,0
MT_098,682.3580824294175,429.99267977788725,612.026359143328,1579.90115321252,0.0,903.8747919448258,313.1238895670872,673.8091312286086,703.7727221958505,6.527019000997873,0.6301569286691874,2.3153549005150014,0.3464239614749221,1.0444689439989001,3
MT_099,1177.9327563028914,780.6255404145664,1267.578125,3267.578125,0.0,1540.8796869962928,572.9561958456475,1145.8218308936248,1258.3688102765273,7.072364864392513,0.6627080617382519,2.773993744359244,0.3718370726556636,1.098223794804895,3
MT_100,60.1666669237846,49.84308080979263,52.4300932090546,217.99683754993194,0.0,87.12999393243994,15.222959035096313,61.10294839471625,57.82133473635904,4.113602383030078,0.8284167143372525,3.6232155188839292,0.17471546365245316,0.9462935388961301,0
MT_101,706.368881816031,458.952360734607,763.066202090592,2140.161149825767,0.0,905.659357119269,374.1823936963942,703.2323470587601,714.2257241776413,6.561552286287317,0.6497346727071582,3.0298066274175017,0.41316018724191805,1.0156326241370073,3
MT_102,875.2182278983367,424.4037079114605,852.3778071334212,2022.5165125495357,0.0,878.11414973252,870.3911728044964,866.4724856326386,897.1258181641776,6.775615178516912,0.4849118648745049,2.3108710776025516,0.9912050308693621,1.035377144324885,3
MT_103,1129.8938780023018,642.0845062005229,1408.050847457625,2333.7436440677957,0.0,1460.8958991738518,578.1645552327435,1134.612736951255,1118.0734029373743,7.030763641477097,0.5682697402105205,2.065453817255308,0.3957602671087635,0.985422917150964,3
MT_104,570.5185396687965,384.92683330489564,635.1485148514855,1562.957920792065,0.0,773.3408492444988,232.44502848995273,573.0920747417284,564.0719797085641,6.348296923074036,0.6746964380533419,2.7395391818537886,0.3005725427685738,0.9842606358152209,3
MT_105,219.3173341710034,153.1141961148605,201.670317634173,645.7482201533404,0.0,298.66154317463275,87.06277408005329,220.73863022636718,215.7570678515294,5.395068935102327,0.6981399336820174,2.944355461690461,0.2915098148878444,0.9774322593917893,3
MT_106,51.74125972133349,27.68634119971712,35.137701804368476,123.84852801519455,0.0,63.34479483904772,32.39462202027681,59.8033249973409,31.295239501540323,3.9653980661410904,0.5350920328942321,2.393612075664437,0.511401402255292,0.5233025800807235,0
MT_107,18.993564530901743,7.443324818786315,16.4418212478921,43.25815064643061,0.0,22.25048781118154,13.563278494406118,18.792316895538445,19.50394407769963,2.995410448318892,0.39188646700895297,2.2775149867683635,0.6095719120311172,1.0378674331346445,0
MT_108,25.360479215783496,7.976341583416819,24.17582417582415,39.62568681318684,0.0,29.00028261967918,19.29181505060673,25.210078003042835,25.74190830764764,3.271865889127006,0.31451844306113064,1.562496940655434,0.6652282893695901,1.021095535427747,0
MT_109,70.61541831685749,32.52930740497452,53.19148936170215,170.212765957447,0.0,82.70616047837571,50.455397058005175,78.7127441526914,50.039401103230894,4.271310390405266,0.4606543949434495,2.410418941221849,0.6100560183861639,0.6357216392931908,0
MT_110,22.021604621475294,19.56034024783409,15.8730158730159,114.08730158730164,0.0,21.874125767803932,22.267496922537173,22.33246033336196,21.233250526949718,3.1364331064020075,0.8882337005733908,5.180696490621749,1.0179829346818,0.9507793007220458,0
MT_111,53.75795572611386,20.722131278546527,48.10855263157897,127.6212993421056,0.0,52.81695449561404,55.32689223537956,48.15717015957672,67.9619805038511,4.002922668206132,0.385470897171252,2.373997929763762,1.0475212417777993,1.411253322529432,0
MT_112,35.362137223073574,13.437027247082238,26.81340872374797,93.69951534733444,0.0,36.909459289382404,32.78216878627669,34.691549235936655,37.05635360724212,3.593528047094305,0.37998335232071717,2.6497122687786363,0.8881777337206797,1.068166275122503,0
MT_113,32.8266832237702,7.469070774876826,32.75602409638555,50.07530120481929,0.0,34.494746226284455,30.045512636979502,32.338668941444,34.0643251359095,3.521249935531817,0.22753040411235761,1.5254445783944866,0.8710168131028941,1.053361678675562,0
MT_114,306.86363860781705,115.10414627504784,291.3907284768212,669.7019867549668,0.0,329.75435630078437,268.7083423780564,320.35616330935386,273.0656265199985,5.729656953146116,0.3750986693837925,2.1824089943311287,0.8148742513782364,0.8523813469837869,3
MT_115,23.387674556081652,10.547799382783664,21.00271002710025,51.63730803974709,0.0,28.46104984996208,14.928808121286767,23.219691786679416,23.813691833564658,3.194077863528192,0.4509980181018326,2.2078845777111997,0.5245345113634852,1.0255812952441103,0
MT_116,42.580575430078746,15.277427981831229,40.73838319541695,81.6915977084659,0.0,49.9359843237104,30.316216660182903,41.862795203022905,44.404518125103145,3.7746115334237658,0.358788584692387,1.9185174859235097,0.6071014920351407,1.0607153034717487,0
