datetime,client_id,actual_kwh,Naïve (Lag-24h),XGBoost,LightGBM,XGBoost-Optuna
2014-12-31 18:00:00,MT_002,28.627311522048373,24.8933143669986,24.676455,59.756003695629865,24.83611
2014-12-31 19:00:00,MT_002,28.271692745376974,24.359886201991475,25.195108,58.14615324283801,25.484825
2014-12-31 20:00:00,MT_002,25.248933143669976,26.137980085348502,22.975267,57.362807977495976,25.865088
2014-12-31 21:00:00,MT_002,22.7596017069701,24.893314366998574,21.395952,57.362807977495976,24.62863
2014-12-31 22:00:00,MT_002,22.0483641536273,22.0483641536273,21.176899,57.362807977495976,22.953936
2014-12-30 23:00:00,MT_003,1.73761946133797,1.73761946133797,3.591122,57.362807977495976,1.7042298
2014-12-31 00:00:00,MT_003,1.73761946133797,1.73761946133797,2.7002404,57.362807977495976,1.501768
2014-12-31 01:00:00,MT_003,1.73761946133797,1.73761946133797,2.4927597,57.362807977495976,1.4411348
2014-12-31 02:00:00,MT_003,1.5204170286707233,1.73761946133797,2.4927597,57.362807977495976,0.7084043
2014-12-31 03:00:00,MT_003,1.73761946133797,1.73761946133797,2.4927597,57.362807977495976,1.3679378
2014-12-31 04:00:00,MT_003,1.73761946133797,1.73761946133797,2.4927597,57.362807977495976,1.3679378
2014-12-31 05:00:00,MT_003,1.73761946133797,1.73761946133797,2.4927597,57.362807977495976,1.3679378
2014-12-31 06:00:00,MT_003,1.73761946133797,1.73761946133797,2.5377722,57.362807977495976,1.3232274
2014-12-31 07:00:00,MT_003,1.73761946133797,1.73761946133797,3.373905,57.362807977495976,1.7495062
2014-12-31 08:00:00,MT_003,1.73761946133797,1.73761946133797,3.5573404,57.362807977495976,3.1585553
2014-12-31 09:00:00,MT_003,1.73761946133797,1.73761946133797,3.6672509,57.362807977495976,3.1938112
2014-12-31 10:00:00,MT_003,1.5204170286707233,1.5204170286707233,3.63083,57.362807977495976,1.0446961
2014-12-31 11:00:00,MT_003,1.5204170286707233,1.5204170286707233,3.63083,57.362807977495976,1.0446961
2014-12-31 12:00:00,MT_003,1.5204170286707233,1.3032145960034764,3.63083,57.362807977495976,1.0446961
2014-12-31 13:00:00,MT_003,1.73761946133797,1.73761946133797,3.5627444,57.362807977495976,1.7042298
2014-12-31 14:00:00,MT_003,1.5204170286707233,1.73761946133797,3.5627444,57.362807977495976,1.0446961
2014-12-31 15:00:00,MT_003,1.5204170286707233,1.73761946133797,3.7738779,57.362807977495976,1.0710237
2014-12-31 16:00:00,MT_003,1.73761946133797,1.73761946133797,3.513599,57.362807977495976,1.5901101
2014-12-31 17:00:00,MT_003,2.17202432667246,1.73761946133797,3.8780491,57.362807977495976,1.6507432
2014-12-31 18:00:00,MT_003,2.60642919200695,2.17202432667246,3.8998535,57.362807977495976,2.3981566
2014-12-31 19:00:00,MT_003,1.73761946133797,1.73761946133797,3.7207477,57.362807977495976,1.658395
2014-12-31 20:00:00,MT_003,1.73761946133797,1.73761946133797,3.7207477,57.362807977495976,3.0004556
2014-12-31 21:00:00,MT_003,1.73761946133797,1.73761946133797,3.622177,57.362807977495976,3.0802698
2014-12-31 22:00:00,MT_003,1.73761946133797,1.73761946133797,3.6275427,57.362807977495976,3.0462904
2014-12-30 23:00:00,MT_004,184.95934959349574,178.86178861788625,178.59259,198.51508284299655,176.3938
2014-12-31 00:00:00,MT_004,174.79674796747975,160.06097560975599,148.66827,171.7433987420415,146.70842
2014-12-31 01:00:00,MT_004,146.84959349593476,141.26016260162575,131.86768,155.90006750119394,131.59293
2014-12-31 02:00:00,MT_004,117.37804878048775,122.96747967479675,112.15563,133.43555536731864,115.28658
2014-12-31 03:00:00,MT_004,105.6910569105692,121.95121951219525,110.15439,130.86993068679257,111.719345
2014-12-31 04:00:00,MT_004,98.06910569105698,107.21544715447158,103.11221,126.93941553700384,106.86952
2014-12-31 05:00:00,MT_004,100.60975609756105,117.37804878048775,109.54486,133.17757053546816,111.28925
2014-12-31 06:00:00,MT_004,105.18292682926824,116.3617886178865,112.301346,134.61579749596953,114.45829
2014-12-31 07:00:00,MT_004,116.36178861788599,129.06504065040653,114.78581,135.02600072703913,118.16972
2014-12-31 08:00:00,MT_004,104.16666666666667,112.2967479674797,112.15437,132.89495335593458,115.39062
2014-12-31 09:00:00,MT_004,138.71951219512226,116.86991869918725,117.69053,141.70281573678008,119.979836
2014-12-31 10:00:00,MT_004,135.670731707317,120.42682926829275,122.43082,143.11957223417951,122.94834
2014-12-31 11:00:00,MT_004,145.83333333333348,142.2764227642275,143.41138,169.3759218263752,143.28749
2014-12-31 12:00:00,MT_004,172.76422764227624,134.14634146341476,145.84612,166.94925361962854,144.22182
2014-12-31 13:00:00,MT_004,152.94715447154476,127.540650406504,127.89297,149.19728542127885,128.57222
2014-12-31 14:00:00,MT_004,136.6869918699185,112.2967479674795,119.43487,143.31262128716284,120.90264
2014-12-31 15:00:00,MT_004,140.2439024390245,105.1829268292682,114.26071,138.57764521880975,116.35028
2014-12-31 16:00:00,MT_004,154.471544715447,112.80487804878051,117.75538,141.39872809414456,119.88665
2014-12-31 17:00:00,MT_004,166.6666666666665,125.50813008130075,145.20009,169.06824965954098,144.37502
2014-12-31 18:00:00,MT_004,206.80894308943076,211.890243902439,203.22942,222.75122261907237,206.51488
2014-12-31 19:00:00,MT_004,210.3658536585365,245.9349593495935,220.19629,235.663386438096,224.61192
2014-12-31 20:00:00,MT_004,186.48373983739825,235.26422764227624,209.19705,227.1981166286513,213.37257
2014-12-31 21:00:00,MT_004,162.09349593495926,242.37804878048775,194.868,215.74366209801295,204.0858
2014-12-31 22:00:00,MT_004,161.0772357723575,215.9552845528455,190.90515,210.09367064467844,194.86682
2014-12-30 23:00:00,MT_005,85.36585365853657,106.70731707317076,99.93834,123.56982393025007,100.42157
2014-12-31 00:00:00,MT_005,82.31707317073167,84.14634146341463,79.37088,107.06623743864762,82.79974
2014-12-31 01:00:00,MT_005,72.86585365853657,80.79268292682929,71.44442,102.14534442130949,76.00452
2014-12-31 02:00:00,MT_005,71.03658536585365,76.21951219512195,65.009766,94.08719612521266,69.93417
2014-12-31 03:00:00,MT_005,67.3780487804878,78.0487804878049,63.490868,93.52845003750058,66.06766
2014-12-31 04:00:00,MT_005,67.98780487804879,71.64634146341463,59.988384,88.54276516868211,62.201313
2014-12-31 05:00:00,MT_005,71.03658536585368,67.07317073170732,59.160522,88.11070336902398,63.766552
2014-12-31 06:00:00,MT_005,67.07317073170732,64.63414634146342,57.83254,87.27870900938107,61.35598
2014-12-31 07:00:00,MT_005,67.98780487804879,65.24390243902437,58.227367,86.52290252025544,61.86776
2014-12-31 08:00:00,MT_005,63.41463414634148,60.975609756097576,54.35233,78.60482357516678,56.91521
2014-12-31 09:00:00,MT_005,59.756097560975626,57.9268292682927,56.06302,81.45371183329138,57.72781
2014-12-31 10:00:00,MT_005,71.34146341463415,53.963414634146325,58.764385,88.37493769211622,57.738308
2014-12-31 11:00:00,MT_005,70.73170731707317,64.32926829268293,64.47083,92.06449412537955,64.27175
2014-12-31 12:00:00,MT_005,72.2560975609756,60.670731707317074,61.60511,88.37493769211622,61.13217
2014-12-31 13:00:00,MT_005,59.45121951219515,52.43902439024393,54.481304,81.67620865523793,54.031055
2014-12-31 14:00:00,MT_005,64.02439024390245,56.70731707317073,58.183887,85.5504258250758,59.178722
2014-12-31 15:00:00,MT_005,60.97560975609757,64.63414634146343,62.647923,89.37475952832503,64.90261
2014-12-31 16:00:00,MT_005,66.46341463414635,79.57317073170732,63.2701,89.21538391618861,69.050026
2014-12-31 17:00:00,MT_005,67.98780487804879,85.36585365853658,74.81521,96.75375073614188,78.02334
2014-12-31 18:00:00,MT_005,87.1951219512195,106.70731707317076,93.42978,116.66872029580396,93.703285
2014-12-31 19:00:00,MT_005,95.42682926829269,104.26829268292683,93.5744,119.14066295499428,94.03997
2014-12-31 20:00:00,MT_005,92.07317073170731,95.73170731707316,95.213905,121.32293587834829,95.22984
2014-12-31 21:00:00,MT_005,86.28048780487805,85.06097560975607,89.045616,113.24311862870525,89.43269
2014-12-31 22:00:00,MT_005,86.89024390243902,91.76829268292683,90.05843,114.78815787578478,91.33783
2014-12-30 23:00:00,MT_006,321.4285714285715,288.69047619047626,278.30182,294.9463696085715,275.99094
2014-12-31 00:00:00,MT_006,247.767857142857,250.74404761904776,234.87856,254.11424668178663,231.76407
2014-12-31 01:00:00,MT_006,215.02976190476176,179.3154761904765,188.75476,207.21325653462628,181.85425
2014-12-31 02:00:00,MT_006,196.42857142857125,180.059523809524,174.4452,194.53402489185893,173.5804
2014-12-31 03:00:00,MT_006,168.89880952380975,154.76190476190476,154.03127,177.00584749469337,153.72453
2014-12-31 04:00:00,MT_006,156.25,150.297619047619,142.99684,164.45274274658334,142.54199
2014-12-31 05:00:00,MT_006,139.880952380952,137.64880952380952,132.59259,155.87455249192868,135.79225
2014-12-31 06:00:00,MT_006,159.2261904761905,154.01785714285725,152.22476,172.5616706468094,152.93929
2014-12-31 07:00:00,MT_006,163.69047619047626,171.875,163.58214,185.23777103851086,162.36273
2014-12-31 08:00:00,MT_006,165.17857142857125,162.9464285714285,170.20616,192.01816630846372,171.26509
2014-12-31 09:00:00,MT_006,199.40476190476176,203.12499999999974,207.20782,223.17612150795046,210.27666
2014-12-31 10:00:00,MT_006,202.38095238095224,227.6785714285715,219.30748,238.3147483764033,221.39526
2014-12-31 11:00:00,MT_006,222.470238095238,221.7261904761905,229.38799,246.93318383315113,227.17825
2014-12-31 12:00:00,MT_006,264.88095238095224,260.4166666666665,254.11621,269.43980707668595,254.04506
2014-12-31 13:00:00,MT_006,241.07142857142875,209.82142857142875,220.61926,238.7348807446137,218.23518
2014-12-31 14:00:00,MT_006,295.38690476190476,239.58333333333377,242.35738,261.4045967001847,235.2645
2014-12-31 15:00:00,MT_006,264.1369047619045,232.886904761905,230.90352,250.32494515277267,225.3923
2014-12-31 16:00:00,MT_006,250.0,223.95833333333348,239.01332,257.98738539424687,233.91129
2014-12-31 17:00:00,MT_006,270.83333333333326,259.67261904761875,261.72925,280.3765350781303,257.22675
2014-12-31 18:00:00,MT_006,374.25595238095224,392.11309523809524,358.9163,378.7257664715764,357.16553
2014-12-31 19:00:00,MT_006,397.3214285714288,414.43452380952374,389.06668,410.4999760483868,368.84686
2014-12-31 20:00:00,MT_006,340.7738095238095,414.43452380952374,375.08282,389.1960395564949,368.66034
2014-12-31 21:00:00,MT_006,319.94047619047626,378.72023809523773,345.28613,356.38375589868303,346.38705
2014-12-31 22:00:00,MT_006,314.73214285714255,365.32738095238096,324.21332,341.9648617272038,327.14035
2014-12-30 23:00:00,MT_007,9.044657998869411,7.2074618428490655,7.110049,57.362807977495976,6.8940783
2014-12-31 00:00:00,MT_007,8.196721311475411,5.51158846806105,5.008587,57.362807977495976,4.934668
2014-12-31 01:00:00,MT_007,5.794234030525723,4.381006218202375,4.3047523,57.362807977495976,4.381788
2014-12-31 02:00:00,MT_007,5.37026568682872,5.228942905596385,4.8011065,57.362807977495976,4.800839
2014-12-31 03:00:00,MT_007,5.37026568682872,4.663651780667045,4.8011065,57.362807977495976,4.800839
2014-12-31 04:00:00,MT_007,5.08762012436405,4.0983606557377055,4.8011065,57.362807977495976,4.800839
2014-12-31 05:00:00,MT_007,4.80497456189938,4.0983606557377055,4.3047523,57.362807977495976,4.3085904
2014-12-31 06:00:00,MT_007,4.663651780667045,3.95703787450537,3.8589292,57.362807977495976,3.6539788
2014-12-31 07:00:00,MT_007,5.228942905596383,3.95703787450537,4.6950626,57.362807977495976,4.080256
2014-12-31 08:00:00,MT_007,4.52232899943471,5.08762012436405,5.0632744,57.362807977495976,5.4893055
2014-12-31 09:00:00,MT_007,6.500847936687393,5.228942905596385,6.505402,57.362807977495976,6.927576
2014-12-31 10:00:00,MT_007,5.794234030525723,4.946297343131713,6.123952,57.362807977495976,5.244362
2014-12-31 11:00:00,MT_007,5.6529112492933855,4.381006218202375,6.123952,57.362807977495976,5.244362
2014-12-31 12:00:00,MT_007,4.9462973431317145,5.370265686828717,6.123952,57.362807977495976,5.244362
2014-12-31 13:00:00,MT_007,5.370265686828717,4.663651780667045,6.0558662,57.362807977495976,5.244362
2014-12-31 14:00:00,MT_007,4.663651780667045,4.804974561899377,5.5595136,57.362807977495976,4.752113
2014-12-31 15:00:00,MT_007,5.228942905596383,5.5115884680610545,6.2669997,57.362807977495976,5.27069
2014-12-31 16:00:00,MT_007,7.06613906161673,5.087620124364047,6.1631246,57.362807977495976,5.130244
2014-12-31 17:00:00,MT_007,8.055398530243075,3.95703787450537,7.368958,57.362807977495976,5.8767567
2014-12-31 18:00:00,MT_007,13.284341435839451,9.32730356133408,7.396079,57.362807977495976,6.9787483
2014-12-31 19:00:00,MT_007,12.15375918598075,11.588468061051426,8.059349,57.362807977495976,7.950031
2014-12-31 20:00:00,MT_007,11.305822498586775,12.153759185980775,8.059349,57.362807977495976,9.292091
2014-12-31 21:00:00,MT_007,11.58846806105145,10.175240248728105,7.141103,57.362807977495976,9.0137825
2014-12-31 22:00:00,MT_007,11.3058224985868,9.468626342566425,7.1464696,57.362807977495976,8.366644
2014-12-30 23:00:00,MT_008,348.4848484848485,338.3838383838385,317.62442,333.0979283104336,312.35043
2014-12-31 00:00:00,MT_008,315.65656565656576,288.72053872053874,266.75552,285.20328973609475,263.87506
2014-12-31 01:00:00,MT_008,278.61952861952847,218.855218855219,220.12941,242.79909549482522,217.03355
2014-12-31 02:00:00,MT_008,220.5387205387205,193.60269360269376,203.36607,229.89469725438968,199.7824
2014-12-31 03:00:00,MT_008,248.31649831649824,227.2727272727275,217.88422,238.12576368271598,218.27628
2014-12-31 04:00:00,MT_008,201.17845117845124,208.754208754209,200.17033,217.665359964244,200.39183
2014-12-31 05:00:00,MT_008,202.861952861953,206.22895622895624,203.40544,220.41131195307133,201.87643
2014-12-31 06:00:00,MT_008,207.912457912458,206.22895622895626,196.76036,214.772973844749,197.56654
2014-12-31 07:00:00,MT_008,247.4747474747475,223.90572390572424,221.75027,242.72796689981215,222.11664
2014-12-31 08:00:00,MT_008,252.52525252525248,240.74074074074076,240.27852,259.1026093545537,239.92241
2014-12-31 09:00:00,MT_008,310.6060606060605,310.6060606060605,302.51422,311.74352805863197,304.10233
2014-12-31 10:00:00,MT_008,369.52861952861974,376.2626262626262,350.19437,356.49533221636926,336.39798
2014-12-31 11:00:00,MT_008,363.6363636363635,366.161616161616,340.70557,361.05915945947953,331.537
2014-12-31 12:00:00,MT_008,388.88888888888874,377.946127946128,367.07294,379.6422625479876,356.8068
2014-12-31 13:00:00,MT_008,311.4478114478115,331.6498316498315,332.47302,350.1367536164793,323.75256
2014-12-31 14:00:00,MT_008,363.6363636363635,324.074074074074,325.3758,343.748271410423,316.654
2014-12-31 15:00:00,MT_008,380.4713804713805,332.4915824915828,340.62265,355.93144933535626,330.48035
2014-12-31 16:00:00,MT_008,344.2760942760942,327.44107744107777,335.90973,357.4854985470526,326.35928
2014-12-31 17:00:00,MT_008,361.11111111111126,357.74410774410774,345.27167,359.0616337534032,340.77502
2014-12-31 18:00:00,MT_008,366.161616161616,437.71043771043776,396.52582,413.645690844554,388.53827
2014-12-31 19:00:00,MT_008,352.69360269360277,437.71043771043776,392.07562,409.94466697192786,388.7924
2014-12-31 20:00:00,MT_008,315.65656565656576,437.71043771043776,371.31906,389.763916737467,375.65234
2014-12-31 21:00:00,MT_008,269.3602693602695,406.56565656565675,334.7381,354.0672463176375,335.18408
2014-12-31 22:00:00,MT_008,251.68350168350173,382.99663299663274,328.30536,344.0961773302822,326.0544
2014-12-30 23:00:00,MT_009,65.55944055944055,66.43356643356643,62.97096,91.33490172380046,63.976765
2014-12-31 00:00:00,MT_009,62.49999999999997,56.38111888111887,56.03844,83.57597643978188,56.470642
2014-12-31 01:00:00,MT_009,58.566433566433545,52.447552447552475,49.62216,79.66622859445513,51.445312
2014-12-31 02:00:00,MT_009,53.32167832167833,52.447552447552454,48.895004,79.66622859445513,50.159084
2014-12-31 03:00:00,MT_009,48.951048951048975,50.262237762237774,45.128273,73.19916493406495,46.53674
2014-12-31 04:00:00,MT_009,49.3881118881119,49.3881118881119,45.128273,74.30842719331466,46.444202
2014-12-31 05:00:00,MT_009,48.51398601398603,48.0769230769231,45.29654,73.14182910918706,45.840107
2014-12-31 06:00:00,MT_009,46.7657342657343,45.01748251748253,44.057083,74.30842719331466,44.74306
2014-12-31 07:00:00,MT_009,49.825174825174855,47.20279720279723,43.56843,70.92747418525786,45.755188
2014-12-31 08:00:00,MT_009,51.57342657342657,63.81118881118883,57.81077,84.96131575903344,61.406933
2014-12-31 09:00:00,MT_009,72.11538461538463,77.7972027972028,73.68804,99.53743653697647,77.49834
2014-12-31 10:00:00,MT_009,74.73776223776223,77.7972027972028,66.689445,93.90975218715995,70.28897
2014-12-31 11:00:00,MT_009,62.937062937062926,66.87062937062937,55.127705,82.45240261601757,59.980812
2014-12-31 12:00:00,MT_009,59.00349650349647,64.68531468531468,57.4786,84.96131575903344,62.02142
2014-12-31 13:00:00,MT_009,49.38811188811193,64.24825174825172,49.213078,75.98533895562738,53.93114
2014-12-31 14:00:00,MT_009,59.440559440559426,74.30069930069928,51.825912,76.84144287133292,55.65355
2014-12-31 15:00:00,MT_009,58.566433566433574,61.18881118881117,51.186256,78.02216258005144,55.679604
2014-12-31 16:00:00,MT_009,68.18181818181817,55.50699300699303,51.385853,80.7241194317123,53.226414
2014-12-31 17:00:00,MT_009,83.47902097902097,71.67832167832168,58.72465,84.96131575903344,63.113056
2014-12-31 18:00:00,MT_009,89.59790209790211,102.27272727272735,82.974,107.12819040346392,84.09464
2014-12-31 19:00:00,MT_009,101.39860139860143,104.45804195804197,96.95087,120.08680543112827,95.72119
2014-12-31 20:00:00,MT_009,91.7832167832168,106.20629370629368,96.67038,121.0980360376935,96.011536
2014-12-31 21:00:00,MT_009,76.486013986014,89.59790209790212,77.97433,105.24894013427166,83.525566
2014-12-31 22:00:00,MT_009,71.67832167832168,74.73776223776225,69.89685,96.0679135660304,74.85214
2014-12-30 23:00:00,MT_010,73.1182795698925,67.20430107526884,66.327034,93.72618393424266,66.584206
2014-12-31 00:00:00,MT_010,58.87096774193552,55.645161290322626,58.937866,86.41681980672497,57.9513
2014-12-31 01:00:00,MT_010,51.88172043010748,47.58064516129028,49.239532,79.66622859445513,49.757965
2014-12-31 02:00:00,MT_010,47.58064516129028,45.96774193548383,45.30301,75.62613922556685,46.378788
2014-12-31 03:00:00,MT_010,44.892473118279526,45.96774193548383,45.918854,75.62613922556685,46.805607
2014-12-31 04:00:00,MT_010,44.892473118279526,45.1612903225806,47.028595,75.62613922556685,47.17795
2014-12-31 05:00:00,MT_010,45.69892473118275,43.81720430107522,45.251617,74.30842719331466,45.468967
2014-12-31 06:00:00,MT_010,47.3118279569892,47.043010752688126,48.758087,76.96427174279428,49.22043
2014-12-31 07:00:00,MT_010,47.3118279569892,49.7311827956989,45.53416,73.14182910918706,47.161682
2014-12-31 08:00:00,MT_010,31.1827956989247,37.6344086021505,38.440502,65.20740372538931,40.357567
2014-12-31 09:00:00,MT_010,39.51612903225802,64.5161290322581,47.745453,75.03923748266519,52.763134
2014-12-31 10:00:00,MT_010,41.12903225806447,93.27956989247305,60.310997,83.71484716284952,64.54272
2014-12-31 11:00:00,MT_010,39.51612903225802,72.84946236559142,53.128365,78.33487917865959,56.344856
2014-12-31 12:00:00,MT_010,36.02150537634405,68.01075268817208,53.71011,78.1638179687288,57.223705
2014-12-31 13:00:00,MT_010,34.4086021505376,77.4193548387097,62.65865,88.05651056217323,66.32902
2014-12-31 14:00:00,MT_010,41.12903225806447,84.40860215053765,65.42921,88.97617845608168,69.00004
2014-12-31 15:00:00,MT_010,34.139784946236524,71.23655913978497,62.023434,85.17860439546897,66.34079
2014-12-31 16:00:00,MT_010,45.69892473118277,72.84946236559142,58.808624,86.99237074960253,62.669422
2014-12-31 17:00:00,MT_010,62.09677419354843,62.63440860215052,60.196228,85.94334241712501,63.15993
2014-12-31 18:00:00,MT_010,81.7204301075269,90.05376344086022,79.47387,105.24894013427166,82.60431
2014-12-31 19:00:00,MT_010,87.0967741935484,99.19354838709673,84.534645,113.07666439795327,82.65645
2014-12-31 20:00:00,MT_010,81.45161290322582,95.43010752688173,78.06155,101.52673976628539,81.790306
2014-12-31 21:00:00,MT_010,70.16129032258067,93.81720430107528,74.46375,100.57088107667174,80.3403
2014-12-31 22:00:00,MT_010,72.31182795698928,84.9462365591398,67.24696,91.95190784613203,73.69521
2014-12-30 23:00:00,MT_011,58.49478390462,55.5141579731744,50.629566,79.28542583918008,52.910076
2014-12-31 00:00:00,MT_011,47.50372578241435,41.72876304023845,40.827736,72.34261054471725,41.033535
2014-12-31 01:00:00,MT_011,38.18926974664675,38.56184798807745,36.26239,68.31169708042499,36.73216
2014-12-31 02:00:00,MT_011,35.7675111773472,35.7675111773472,32.71215,64.48700198746457,33.753063
2014-12-31 03:00:00,MT_011,35.7675111773472,31.85543964232485,31.66243,64.48700198746457,32.68325
2014-12-31 04:00:00,MT_011,32.7868852459016,29.61997019374065,30.371037,62.5747420505692,30.871334
2014-12-31 05:00:00,MT_011,32.228017883755555,30.36512667660205,30.371037,62.5747420505692,30.871334
2014-12-31 06:00:00,MT_011,34.09090909090905,30.36512667660205,31.206587,63.521257207232175,31.927906
2014-12-31 07:00:00,MT_011,35.20864381520115,31.669150521609502,32.45753,63.295143788493945,32.648018
2014-12-31 08:00:00,MT_011,33.34575260804765,34.09090909090905,29.347425,58.55624526695144,34.18712
2014-12-31 09:00:00,MT_011,33.71833084947835,38.0029806259314,33.382397,63.295143788493945,38.11307
2014-12-31 10:00:00,MT_011,44.33681073025335,50.29806259314457,39.07376,65.91133457702759,41.410892
2014-12-31 11:00:00,MT_011,45.26825633383015,51.97466467958275,40.29344,67.82318083022219,42.822205
2014-12-31 12:00:00,MT_011,43.032786885245876,46.758569299552924,40.20253,68.8433560752589,42.625916
2014-12-31 13:00:00,MT_011,39.1207153502235,36.69895678092395,35.578987,66.57164891224087,35.62522
2014-12-31 14:00:00,MT_011,38.0029806259314,37.257824143069996,38.84735,68.31169708042499,39.346012
2014-12-31 15:00:00,MT_011,40.42473919523095,39.67958271236957,42.408245,71.52948930219428,42.458004
2014-12-31 16:00:00,MT_011,47.131147540983626,46.758569299552924,43.90286,73.57077549335494,44.971306
2014-12-31 17:00:00,MT_011,54.3964232488823,53.651266766020896,50.082638,79.61485717246259,51.42551
2014-12-31 18:00:00,MT_011,75.26080476900151,73.21162444113264,66.664604,96.0679135660304,69.76026
2014-12-31 19:00:00,MT_011,82.52608047690015,81.2220566318927,72.8496,100.37671379396299,78.567276
2014-12-31 20:00:00,MT_011,76.19225037257826,82.52608047690015,73.569984,99.12897517257265,78.68725
2014-12-31 21:00:00,MT_011,68.1818181818182,78.6140089418778,65.36372,94.85937747937659,71.21575
2014-12-31 22:00:00,MT_011,69.2995529061103,78.42771982116244,63.196697,94.02738311973367,69.57058
2014-12-30 23:00:00,MT_012,165.42553191489375,177.127659574468,160.38016,179.85677898246237,161.56104
