datetime,client_id,actual_kwh,Naive_24h,Naive_168h,Naive_Blend,LightGBM,XGBoost,LGB_XGB_Blend,selected_model,Routed_Best,Chicken_Dinner
2014-12-31 06:00:00,MT_002,18.314366998577498,18.136557610241802,17.6031294452347,17.97652916073967,16.807788457942536,15.663355,16.292793249646714,Naive_Blend,17.97652916073967,17.007500292135706
2014-12-31 07:00:00,MT_002,21.1593172119488,22.0483641536273,20.09246088193455,21.461593172119475,20.522251571963988,23.626612,21.91921353853039,Naive_Blend,21.461593172119475,20.70080115187126
2014-12-31 08:00:00,MT_002,24.359886201991475,25.9601706970128,24.893314366998574,25.640113798008528,23.33302777712824,25.296574,24.21662341493274,Naive_Blend,25.640113798008528,26.37087086036884
2014-12-31 09:00:00,MT_002,27.204836415362728,27.91607396870555,28.09388335704125,27.969416785206256,25.670075717989803,27.433414,26.463578151547225,Naive_Blend,27.969416785206256,29.48011652159498
2014-12-31 10:00:00,MT_002,28.09388335704125,27.560455192034127,30.2275960170697,28.360597439544797,27.920265117264027,28.569962,28.212628320293554,Naive_Blend,28.360597439544797,31.168386710302524
2014-12-31 11:00:00,MT_002,27.7382645803698,27.73826458036985,28.271692745376974,27.898293029871986,25.557219451321167,27.586338,26.470322436202718,Naive_Blend,27.898293029871986,29.490457633319313
2014-12-31 12:00:00,MT_002,28.093883357041275,28.09388335704125,28.627311522048373,28.253911806543385,24.71149200718213,25.849035,25.223386376960427,Naive_Blend,28.253911806543385,29.526841280019813
2014-12-31 13:00:00,MT_002,26.4935988620199,27.560455192034127,27.2048364153627,27.453769559032693,24.57481857040675,25.645416,25.056586958413654,Naive_Blend,27.453769559032693,28.486899364983426
2014-12-31 14:00:00,MT_002,26.4935988620199,27.027027027027025,26.8492176386913,26.973684210526308,24.57481857040675,24.659224,24.612800337319904,Naive_Blend,26.973684210526308,27.54928569670364
2014-12-31 15:00:00,MT_002,28.627311522048377,23.2930298719772,27.027027027027,24.41322901849214,24.57481857040675,24.417206,24.503892637734943,Naive_Blend,24.41322901849214,26.450659998730032
2014-12-31 16:00:00,MT_002,28.805120910384097,22.937411095305798,27.73826458036985,24.37766714082501,24.478463260618952,24.369644,24.429493904668547,Naive_Blend,24.37766714082501,27.393301076044676
2014-12-31 17:00:00,MT_002,28.271692745376953,24.3598862019915,28.805120910384076,25.693456614509273,25.33194625403309,25.062891,25.210870725057557,Naive_Blend,25.693456614509273,27.674716195280105
2014-12-31 18:00:00,MT_002,28.627311522048373,24.8933143669986,27.738264580369826,25.746799431009965,25.419626625026304,25.727669,25.55824539602277,Naive_Blend,25.746799431009965,30.427201199798695
2014-12-31 19:00:00,MT_002,28.271692745376974,24.359886201991475,26.4935988620199,25.0,26.191153877390935,25.37821,25.825329258419508,Naive_Blend,25.0,30.0932598589243
2014-12-31 20:00:00,MT_002,25.248933143669976,26.137980085348502,24.00426742532005,25.497866287339967,24.032077235668865,24.726522,24.344577484805868,Naive_Blend,25.497866287339967,28.28102094626053
2014-12-31 21:00:00,MT_002,22.7596017069701,24.893314366998574,22.0483641536273,24.03982930298719,21.652880018001873,22.561207,22.06162707783316,Naive_Blend,24.03982930298719,26.315295100102922
2014-12-31 22:00:00,MT_002,22.0483641536273,22.0483641536273,22.0483641536273,22.048364153627297,20.61358864730243,21.413776,20.973672753513895,Naive_Blend,22.048364153627297,24.36356547129722
2014-12-31 23:00:00,MT_002,21.3371266002845,21.692745376955898,21.1593172119488,21.532716927453766,20.61358864730243,21.219858,20.88640964621409,Naive_Blend,21.532716927453766,22.362285558005368
2014-12-31 00:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.496160705288837,1.8349501,2.1986159102820597,Naive_168h,1.73761946133797,3.4848470998367826
2014-12-31 01:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.496160705288837,1.7893382,2.1780905740164958,Naive_168h,1.73761946133797,3.4848470998367826
2014-12-31 02:00:00,MT_003,1.5204170286707233,1.73761946133797,1.5204170286707233,1.672458731537796,2.1652911827491286,0.0,1.1909101505120208,Naive_168h,1.5204170286707233,2.297826730739052
2014-12-31 03:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.1652911827491286,0.0,1.1909101505120208,Naive_168h,1.73761946133797,1.3528051518800104
2014-12-31 04:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.1652911827491286,0.0,1.1909101505120208,Naive_168h,1.73761946133797,1.3528051518800104
2014-12-31 05:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.1652911827491286,0.0,1.1909101505120208,Naive_168h,1.73761946133797,1.3528051518800104
2014-12-31 06:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.327864408264425,0.0,1.2803254245454339,Naive_168h,1.73761946133797,1.3528051518800104
2014-12-31 07:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.9241244253047434,2.719106,2.8318660796771917,Naive_168h,1.73761946133797,1.3528051518800104
2014-12-31 08:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.008357672564489,2.9897716,2.999993953873482,Naive_168h,1.73761946133797,2.998333727057058
2014-12-31 09:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.196145663883172,3.353577,3.2669897314153467,Naive_168h,1.73761946133797,3.118198426570242
2014-12-31 10:00:00,MT_003,1.5204170286707233,1.5204170286707233,1.5204170286707233,1.5204170286707233,3.0832893972145397,3.6661642,3.3455830046038613,Naive_168h,1.5204170286707233,2.790463791768647
2014-12-31 11:00:00,MT_003,1.5204170286707233,1.5204170286707233,1.5204170286707233,1.5204170286707233,3.0832893972145397,3.9272873,3.463088435779093,Naive_168h,1.5204170286707233,2.2768581263540457
2014-12-31 12:00:00,MT_003,1.5204170286707233,1.3032145960034764,1.5204170286707233,1.3683753258036504,2.9347674735212217,3.5148115,3.195787268708462,Naive_168h,1.5204170286707233,2.233409137531986
2014-12-31 13:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,2.7980940367458444,2.8904066,2.839634622546335,Naive_168h,1.73761946133797,1.690951510334581
2014-12-31 14:00:00,MT_003,1.5204170286707233,1.73761946133797,1.5204170286707233,1.672458731537796,2.7980940367458444,3.3060746,3.0266852035247287,Naive_168h,1.5204170286707233,1.690951510334581
2014-12-31 15:00:00,MT_003,1.5204170286707233,1.73761946133797,1.5204170286707233,1.672458731537796,2.7980940367458444,3.5823712,3.1510187043868503,Naive_168h,1.5204170286707233,1.690951510334581
2014-12-31 16:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.2767858320275507,3.1915376,3.2384241240809124,Naive_168h,1.73761946133797,1.690951510334581
2014-12-31 17:00:00,MT_003,2.17202432667246,1.73761946133797,2.17202432667246,1.8679409209383169,3.761959315634431,3.8847876,3.8172320253781122,Naive_168h,2.17202432667246,1.8091328022402249
2014-12-31 18:00:00,MT_003,2.60642919200695,2.17202432667246,2.60642919200695,2.3023457862728067,3.849639686627643,4.116812,3.9698672353981945,Naive_168h,2.60642919200695,6.136084265780694
2014-12-31 19:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.7172238232843022,3.4304528,3.588176778076447,Naive_168h,1.73761946133797,5.86394116401681
2014-12-31 20:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.707407131105105,3.330495,3.537796713779561,Naive_168h,1.73761946133797,5.86394116401681
2014-12-31 21:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.8302220362912345,2.8907752,3.4074709616273546,Naive_168h,1.73761946133797,5.86394116401681
2014-12-31 22:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.3515302410095273,2.801936,3.104212804506534,Naive_168h,1.73761946133797,4.3586211921687354
2014-12-31 23:00:00,MT_003,1.73761946133797,1.73761946133797,1.73761946133797,1.7376194613379699,3.3515302410095273,2.6957796,3.056442423532718,Naive_168h,1.73761946133797,2.7944291155588736
2014-12-31 00:00:00,MT_004,174.79674796747975,160.06097560975599,151.42276422764226,157.46951219512187,145.88169375063816,147.67801,146.69003257603458,XGBoost,147.67800903320312,157.11965452070933
2014-12-31 01:00:00,MT_004,146.84959349593476,141.26016260162575,142.78455284552848,141.71747967479655,130.3638313144119,132.71713,131.42281687868825,XGBoost,132.71713256835938,143.46864992084792
2014-12-31 02:00:00,MT_004,117.37804878048775,122.96747967479675,115.34552845528475,120.68089430894315,107.65740350274343,111.21581,109.25868725243663,XGBoost,111.21581268310547,119.52675704018212
2014-12-31 03:00:00,MT_004,105.6910569105692,121.95121951219525,109.24796747967476,118.1402439024391,107.26907827424478,108.57912,107.85859256865689,XGBoost,108.57911682128906,115.47561159493706
2014-12-31 04:00:00,MT_004,98.06910569105698,107.21544715447158,108.2317073170735,107.52032520325214,100.82479707555966,102.37988,101.52458413130391,XGBoost,102.3798828125,107.94510520320411
2014-12-31 05:00:00,MT_004,100.60975609756105,117.37804878048775,110.2642276422765,115.24390243902437,104.48480080608124,107.40678,105.79969021751461,XGBoost,107.40677642822266,113.26942620000418
2014-12-31 06:00:00,MT_004,105.18292682926824,116.3617886178865,112.8048780487805,115.2947154471547,108.66931229241179,110.45834,109.4743748125843,XGBoost,110.45834350585938,114.64671713162203
2014-12-31 07:00:00,MT_004,116.36178861788599,129.06504065040653,103.15040650406505,121.29065040650408,111.31196871166505,116.986145,113.8653472872654,XGBoost,116.98614501953125,115.624774129
2014-12-31 08:00:00,MT_004,104.16666666666667,112.2967479674797,112.80487804878045,112.44918699186992,110.7315955541632,112.298996,111.43692345322727,XGBoost,112.29899597167969,113.77845994857621
2014-12-31 09:00:00,MT_004,138.71951219512226,116.86991869918725,126.5243902439025,119.76626016260181,115.64277561588938,118.5825,116.96564817077041,XGBoost,118.5824966430664,123.15842348051426
2014-12-31 10:00:00,MT_004,135.670731707317,120.42682926829275,133.130081300813,124.23780487804882,116.33271933226735,122.62515,119.16431200847947,XGBoost,122.62515258789062,129.44682682245707
2014-12-31 11:00:00,MT_004,145.83333333333348,142.2764227642275,167.682926829268,149.89837398373965,145.47740860713463,144.04323,144.83202511234202,XGBoost,144.04322814941406,156.33609906962815
2014-12-31 12:00:00,MT_004,172.76422764227624,134.14634146341476,178.35365853658524,147.40853658536588,143.71888278971144,144.27898,143.9709226437163,XGBoost,144.2789764404297,157.9087122171964
2014-12-31 13:00:00,MT_004,152.94715447154476,127.540650406504,140.752032520325,131.5040650406503,122.10023555073046,127.37237,124.4726954708705,XGBoost,127.37236785888672,134.26422605387626
2014-12-31 14:00:00,MT_004,136.6869918699185,112.2967479674795,139.227642276423,120.37601626016254,116.71982723362174,117.299515,116.98068357346267,XGBoost,117.29951477050781,125.95386005509265
2014-12-31 15:00:00,MT_004,140.2439024390245,105.1829268292682,131.09756097560975,112.95731707317066,113.06073382514948,113.90503,113.44066678742597,XGBoost,113.905029296875,119.13296876601507
2014-12-31 16:00:00,MT_004,154.471544715447,112.80487804878051,132.1138211382115,118.5975609756098,115.8236585200675,118.70684,117.12108774756057,XGBoost,118.70684051513672,122.08782558886163
2014-12-31 17:00:00,MT_004,166.6666666666665,125.50813008130075,170.2235772357725,138.92276422764226,144.44076526458798,146.2685,145.263244564957,XGBoost,146.26849365234375,149.17008916948785
2014-12-31 18:00:00,MT_004,206.80894308943076,211.890243902439,206.30081300813,210.21341463414632,196.87249402817136,206.33304,201.1297328605138,XGBoost,206.33303833007812,214.322827763188
2014-12-31 19:00:00,MT_004,210.3658536585365,233.73983739837374,201.72764227642276,224.13617886178844,205.67722783291651,221.59546,212.84043185107282,XGBoost,221.595458984375,221.93638827828022
2014-12-31 20:00:00,MT_004,186.48373983739825,233.73983739837374,180.38617886178875,217.73373983739822,200.39701546824045,203.80888,201.9323553947393,XGBoost,203.8088836669922,206.3044033571759
2014-12-31 21:00:00,MT_004,162.09349593495926,233.73983739837374,164.1260162601625,212.85569105691033,187.4336853051448,192.6001,189.75857086314215,XGBoost,192.60009765625,198.83724164754017
2014-12-31 22:00:00,MT_004,161.0772357723575,215.9552845528455,169.2073170731705,201.930894308943,185.98087140633163,194.58382,189.8521928965293,XGBoost,194.5838165283203,193.70677408259854
2014-12-31 23:00:00,MT_004,161.58536585365874,184.95934959349574,161.07723577235777,177.79471544715435,163.66392410150323,174.66557,168.61466081930334,XGBoost,174.6655731201172,174.33891808110246
2014-12-31 00:00:00,MT_005,82.31707317073167,84.14634146341463,90.24390243902435,85.97560975609754,80.1221407591301,81.12135,80.57178557181844,Naive_Blend,85.97560975609754,88.8073500275703
2014-12-31 01:00:00,MT_005,72.86585365853657,80.79268292682929,78.04878048780488,79.96951219512195,70.52158811950666,72.70325,71.50333464736929,Naive_Blend,79.96951219512195,81.4249288572556
2014-12-31 02:00:00,MT_005,71.03658536585365,76.21951219512195,68.90243902439025,74.02439024390245,62.89255579172067,63.94522,63.36625434877645,Naive_Blend,74.02439024390245,73.05980424664214
2014-12-31 03:00:00,MT_005,67.3780487804878,78.0487804878049,67.3780487804878,74.84756097560977,61.55188578202788,62.406433,61.93643055169737,Naive_Blend,74.84756097560977,72.00873530844413
2014-12-31 04:00:00,MT_005,67.98780487804879,71.64634146341463,63.41463414634148,69.17682926829268,58.12410134363365,60.34722,59.124503831649875,Naive_Blend,69.17682926829268,66.57208916485962
2014-12-31 05:00:00,MT_005,71.03658536585368,67.07317073170732,60.975609756097576,65.2439024390244,57.7106312253527,59.42708,58.483030859246725,Naive_Blend,65.2439024390244,62.91119367820113
2014-12-31 06:00:00,MT_005,67.07317073170732,64.63414634146342,60.3658536585366,63.35365853658537,55.339206546706556,58.038788,56.5540181294972,Naive_Blend,63.35365853658537,62.14718271771322
2014-12-31 07:00:00,MT_005,67.98780487804879,65.24390243902437,55.4878048780488,62.31707317073169,55.81289944150687,60.712578,58.017754330279956,Naive_Blend,62.31707317073169,59.78807658597889
2014-12-31 08:00:00,MT_005,63.41463414634148,60.975609756097576,47.5609756097561,56.95121951219513,48.86258782501891,53.523106,50.95982102409732,Naive_Blend,56.95121951219513,54.317498420419895
2014-12-31 09:00:00,MT_005,59.756097560975626,57.9268292682927,57.317073170731724,57.74390243902441,54.1287187127932,56.186737,55.0548262063429,Naive_Blend,57.74390243902441,60.83841045200997
2014-12-31 10:00:00,MT_005,71.34146341463415,53.963414634146325,64.93902439024393,57.256097560975604,58.55382961714669,58.001698,58.30536961035353,Naive_Blend,57.256097560975604,62.34138516574324
2014-12-31 11:00:00,MT_005,70.73170731707317,64.32926829268293,70.73170731707317,66.25,62.222397769354586,61.915325,62.084215288037605,Naive_Blend,66.25,69.01255129829498
2014-12-31 12:00:00,MT_005,72.2560975609756,60.670731707317074,65.24390243902442,62.04268292682927,59.527942881087704,59.641193,59.57890580078476,Naive_Blend,62.04268292682927,64.22188845068167
2014-12-31 13:00:00,MT_005,59.45121951219515,52.43902439024393,57.31707317073175,53.902439024390276,53.35706152019129,53.41369,53.38254335148607,Naive_Blend,53.902439024390276,57.02984514916996
2014-12-31 14:00:00,MT_005,64.02439024390245,56.70731707317073,59.14634146341463,57.439024390243894,55.82036671751833,58.660362,57.09836317839974,Naive_Blend,57.439024390243894,58.946986475753064
2014-12-31 15:00:00,MT_005,60.97560975609757,64.63414634146343,62.804878048780495,64.08536585365854,62.02113583873031,64.582565,63.1737775738505,Naive_Blend,64.08536585365854,64.3297779705624
2014-12-31 16:00:00,MT_005,66.46341463414635,79.57317073170732,55.7926829268293,72.43902439024392,61.37476998343143,67.28571,64.03469366605819,Naive_Blend,72.43902439024392,64.49931733204065
2014-12-31 17:00:00,MT_005,67.98780487804879,85.36585365853658,65.85365853658537,79.51219512195121,70.30178944922406,77.40109,73.49647430937793,Naive_Blend,79.51219512195121,74.67970307185924
2014-12-31 18:00:00,MT_005,87.1951219512195,103.658536585366,85.97560975609755,98.35365853658544,88.86324336532569,95.32194,91.76965460898577,Naive_Blend,98.35365853658544,94.75462451992479
2014-12-31 19:00:00,MT_005,95.42682926829269,103.658536585366,87.80487804878047,98.90243902439032,88.9375650972446,95.948555,92.09251016871892,Naive_Blend,98.90243902439032,97.10101904837538
2014-12-31 20:00:00,MT_005,92.07317073170731,95.73170731707316,96.95121951219512,96.09756097560975,92.30421982705448,95.69216,93.82879093661825,Naive_Blend,96.09756097560975,101.3844303554578
2014-12-31 21:00:00,MT_005,86.28048780487805,85.06097560975607,93.29268292682923,87.530487804878,90.43345503475693,88.0048,89.34055786188975,Naive_Blend,87.530487804878,93.50313778492674
2014-12-31 22:00:00,MT_005,86.89024390243902,91.76829268292683,90.85365853658536,91.49390243902438,88.21258280710829,91.35986,89.62885902047206,Naive_Blend,91.49390243902438,95.18057549779675
2014-12-31 23:00:00,MT_005,83.84146341463415,85.36585365853657,93.29268292682923,87.74390243902435,88.62319094649662,87.80366,88.2544012913251,Naive_Blend,87.74390243902435,92.08935473485153
2014-12-31 00:00:00,MT_006,247.767857142857,250.74404761904776,244.79166666666674,248.95833333333343,229.90329671398652,235.92673,232.61383589777074,LGB_XGB_Blend,232.61383589777074,247.71959668866066
2014-12-31 01:00:00,MT_006,215.02976190476176,179.3154761904765,203.125,186.45833333333354,180.93274735188945,185.65721,183.0587568931486,LGB_XGB_Blend,183.0587568931486,193.99134958187807
2014-12-31 02:00:00,MT_006,196.42857142857125,180.059523809524,178.5714285714285,179.61309523809533,165.37519248925565,173.26884,168.92733365229373,LGB_XGB_Blend,168.92733365229373,179.69802564891387
2014-12-31 03:00:00,MT_006,168.89880952380975,154.76190476190476,154.7619047619045,154.76190476190467,147.48635970663776,152.82285,149.88777676931483,LGB_XGB_Blend,149.88777676931483,155.85621853413133
2014-12-31 04:00:00,MT_006,156.25,150.297619047619,139.13690476190476,146.94940476190473,134.57948663920348,139.80878,136.93266571064396,LGB_XGB_Blend,136.93266571064396,143.80406940065095
2014-12-31 05:00:00,MT_006,139.880952380952,137.64880952380952,130.20833333333326,135.41666666666663,127.74818512221931,131.95116,129.63951924275773,LGB_XGB_Blend,129.63951924275773,132.14914330584404
2014-12-31 06:00:00,MT_006,159.2261904761905,154.01785714285725,142.113095238095,150.44642857142858,149.78662148040036,150.84782,150.2641573171499,LGB_XGB_Blend,150.2641573171499,148.38424181755133
2014-12-31 07:00:00,MT_006,163.69047619047626,171.875,151.04166666666674,165.625,161.8948323318097,166.04544,163.76260150808127,LGB_XGB_Blend,163.76260150808127,161.0780888999577
2014-12-31 08:00:00,MT_006,165.17857142857125,162.9464285714285,161.45833333333348,162.5,167.89341758005244,170.08281,168.8786416319195,LGB_XGB_Blend,168.8786416319195,163.13039086040712
2014-12-31 09:00:00,MT_006,199.40476190476176,203.12499999999974,211.30952380952374,205.5803571428569,207.06871843796375,207.16426,207.11171024097774,LGB_XGB_Blend,207.11171024097774,206.6512657594353
2014-12-31 10:00:00,MT_006,202.38095238095224,227.6785714285715,209.07738095238074,222.09821428571425,212.80817393293805,221.77382,216.84271343655342,LGB_XGB_Blend,216.84271343655342,220.48140726567098
2014-12-31 11:00:00,MT_006,222.470238095238,221.7261904761905,225.44642857142824,222.8422619047618,224.85168346071387,233.4953,228.74130950934966,LGB_XGB_Blend,228.74130950934966,223.57490977916768
2014-12-31 12:00:00,MT_006,264.88095238095224,260.4166666666665,262.6488095238095,261.0863095238094,245.54593637032175,255.21255,249.89591472291525,LGB_XGB_Blend,249.89591472291525,262.0700366496358
2014-12-31 13:00:00,MT_006,241.07142857142875,209.82142857142875,244.04761904761926,220.0892857142859,217.42895456135753,220.79582,218.944041158649,LGB_XGB_Blend,218.944041158649,227.2187972790674
2014-12-31 14:00:00,MT_006,295.38690476190476,239.58333333333377,261.160714285714,246.05654761904782,234.81854799631736,241.1643,237.6741348086191,LGB_XGB_Blend,237.6741348086191,250.59836735980448
2014-12-31 15:00:00,MT_006,264.1369047619045,232.886904761905,261.1607142857142,241.36904761904776,225.87306542629074,230.83443,228.10567426570992,LGB_XGB_Blend,228.10567426570992,248.57026388079387
2014-12-31 16:00:00,MT_006,250.0,223.95833333333348,281.99404761904776,241.36904761904776,229.4111433776985,238.24106,233.38460206330058,LGB_XGB_Blend,233.38460206330058,259.57270786302655
2014-12-31 17:00:00,MT_006,270.83333333333326,259.67261904761875,293.154761904762,269.7172619047617,258.138068009742,265.10645,261.2738347442253,LGB_XGB_Blend,261.2738347442253,279.5684309250468
2014-12-31 18:00:00,MT_006,374.25595238095224,392.11309523809524,350.4464285714285,379.6130952380952,355.151675398425,362.3599,358.39537215272753,LGB_XGB_Blend,358.39537215272753,369.5326490432001
2014-12-31 19:00:00,MT_006,397.3214285714288,411.4583333333335,375.74404761904776,400.74404761904776,348.28843422165187,389.8996,367.01345754749445,LGB_XGB_Blend,367.01345754749445,391.96544967070815
2014-12-31 20:00:00,MT_006,340.7738095238095,411.4583333333335,327.38095238095224,386.2351190476191,367.3980154057674,376.70447,371.5859220229768,LGB_XGB_Blend,371.5859220229768,361.95232295817897
2014-12-31 21:00:00,MT_006,319.94047619047626,378.72023809523773,293.8988095238095,353.27380952380923,333.0860103483262,343.71054,337.8670444611107,LGB_XGB_Blend,337.8670444611107,338.0474753935591
2014-12-31 22:00:00,MT_006,314.73214285714255,365.32738095238096,289.43452380952397,342.55952380952385,320.05322929861325,331.95096,325.4072058017373,LGB_XGB_Blend,325.4072058017373,328.2326443084357
2014-12-31 23:00:00,MT_006,308.0357142857145,321.4285714285715,284.97023809523796,310.49107142857144,294.5281908834484,306.6823,299.9975392876545,LGB_XGB_Blend,299.9975392876545,307.3053866536855
